project_id,material,quantity,unit,work_category,quantity_per_mw,data_type,synthetic_flag
HP-331,Excavation,5683.6,m3,Civil,46971.9,synthetic,True
HP-331,Rock Excavation,2557.6,m3,Civil,21137.19,synthetic,True
HP-331,Earth Excavation,3126.0,m3,Civil,25834.71,synthetic,True
HP-331,Grouting Cement,15.9,MT,Civil,131.4,synthetic,True
HP-331,Shotcrete,11.4,m3,Civil,94.21,synthetic,True
HP-331,Lining Concrete,28.4,m3,Civil,234.71,synthetic,True
HP-331,Gates Steel,1.7,MT,Hydromechanical,14.05,synthetic,True
HP-331,Embedded Steel,1.2,MT,Civil,9.92,synthetic,True
HP-332,Concrete,1613.4,m3,Civil,1746.1,synthetic,True
HP-332,Cement,564.7,MT,Civil,611.15,synthetic,True
HP-332,Reinforcement Steel,83.6,MT,Civil,90.48,synthetic,True
HP-332,Structural Steel,21.3,MT,Civil,23.05,synthetic,True
HP-332,Penstock Steel,27.9,MT,Hydromechanical,30.19,synthetic,True
HP-332,Aggregate,1371.4,m3,Civil,1484.2,synthetic,True
HP-332,Sand,726.0,m3,Civil,785.71,synthetic,True
HP-332,Excavation,16134.0,m3,Civil,17461.04,synthetic,True
HP-332,Rock Excavation,7260.3,m3,Civil,7857.47,synthetic,True
HP-332,Earth Excavation,8873.7,m3,Civil,9603.57,synthetic,True
HP-332,Grouting Cement,45.2,MT,Civil,48.92,synthetic,True
HP-332,Shotcrete,32.3,m3,Civil,34.96,synthetic,True
HP-332,Lining Concrete,80.7,m3,Civil,87.34,synthetic,True
HP-332,Gates Steel,4.2,MT,Hydromechanical,4.55,synthetic,True
HP-332,Embedded Steel,3.2,MT,Civil,3.46,synthetic,True
HP-333,Concrete,2825.9,m3,Civil,1426.5,synthetic,True
HP-333,Cement,989.1,MT,Civil,499.29,synthetic,True
HP-333,Reinforcement Steel,141.3,MT,Civil,71.33,synthetic,True
HP-333,Structural Steel,28.6,MT,Civil,14.44,synthetic,True
HP-333,Penstock Steel,47.1,MT,Hydromechanical,23.78,synthetic,True
HP-333,Aggregate,2402.0,m3,Civil,1212.52,synthetic,True
HP-333,Sand,1271.7,m3,Civil,641.95,synthetic,True
HP-333,Excavation,28259.0,m3,Civil,14265.02,synthetic,True
HP-333,Rock Excavation,12716.6,m3,Civil,6419.28,synthetic,True
HP-333,Earth Excavation,15542.4,m3,Civil,7845.73,synthetic,True
HP-333,Grouting Cement,79.1,MT,Civil,39.93,synthetic,True
HP-333,Shotcrete,56.5,m3,Civil,28.52,synthetic,True
HP-333,Lining Concrete,141.3,m3,Civil,71.33,synthetic,True
HP-333,Gates Steel,7.1,MT,Hydromechanical,3.58,synthetic,True
HP-333,Embedded Steel,4.3,MT,Civil,2.17,synthetic,True
HP-334,Concrete,1403.4,m3,Civil,1694.93,synthetic,True
HP-334,Cement,491.2,MT,Civil,593.24,synthetic,True
HP-334,Reinforcement Steel,73.1,MT,Civil,88.29,synthetic,True
HP-334,Structural Steel,16.1,MT,Civil,19.44,synthetic,True
HP-334,Penstock Steel,24.4,MT,Hydromechanical,29.47,synthetic,True
HP-334,Aggregate,1192.9,m3,Civil,1440.7,synthetic,True
HP-334,Sand,631.5,m3,Civil,762.68,synthetic,True
HP-334,Excavation,14034.0,m3,Civil,16949.28,synthetic,True
HP-334,Rock Excavation,6315.3,m3,Civil,7627.17,synthetic,True
HP-334,Earth Excavation,7718.7,m3,Civil,9322.1,synthetic,True
HP-334,Grouting Cement,39.3,MT,Civil,47.46,synthetic,True
HP-334,Shotcrete,28.1,m3,Civil,33.94,synthetic,True
HP-334,Lining Concrete,70.2,m3,Civil,84.78,synthetic,True
HP-334,Gates Steel,3.7,MT,Hydromechanical,4.47,synthetic,True
HP-334,Embedded Steel,2.4,MT,Civil,2.9,synthetic,True
HP-335,Concrete,1482.1,m3,Civil,1733.45,synthetic,True
HP-335,Cement,518.7,MT,Civil,606.67,synthetic,True
HP-335,Reinforcement Steel,77.1,MT,Civil,90.18,synthetic,True
HP-335,Structural Steel,16.5,MT,Civil,19.3,synthetic,True
HP-335,Penstock Steel,25.7,MT,Hydromechanical,30.06,synthetic,True
HP-335,Aggregate,1259.8,m3,Civil,1473.45,synthetic,True
HP-335,Sand,666.9,m3,Civil,780.0,synthetic,True
HP-335,Excavation,14821.0,m3,Civil,17334.5,synthetic,True
HP-335,Rock Excavation,6669.4,m3,Civil,7800.47,synthetic,True
HP-335,Earth Excavation,8151.6,m3,Civil,9534.04,synthetic,True
HP-335,Grouting Cement,41.5,MT,Civil,48.54,synthetic,True
HP-335,Shotcrete,29.6,m3,Civil,34.62,synthetic,True
HP-335,Lining Concrete,74.1,m3,Civil,86.67,synthetic,True
HP-335,Gates Steel,3.9,MT,Hydromechanical,4.56,synthetic,True
HP-335,Embedded Steel,2.5,MT,Civil,2.92,synthetic,True
HP-336,Concrete,2426.8,m3,Civil,1431.74,synthetic,True
HP-336,Cement,849.4,MT,Civil,501.12,synthetic,True
HP-336,Reinforcement Steel,122.1,MT,Civil,72.04,synthetic,True
HP-336,Structural Steel,33.7,MT,Civil,19.88,synthetic,True
HP-336,Penstock Steel,40.7,MT,Hydromechanical,24.01,synthetic,True
HP-336,Aggregate,2062.8,m3,Civil,1216.99,synthetic,True
HP-336,Sand,1092.1,m3,Civil,644.31,synthetic,True
HP-336,Excavation,24268.1,m3,Civil,14317.46,synthetic,True
HP-336,Rock Excavation,10920.6,m3,Civil,6442.83,synthetic,True
HP-336,Earth Excavation,13347.5,m3,Civil,7874.63,synthetic,True
HP-336,Grouting Cement,68.0,MT,Civil,40.12,synthetic,True
HP-336,Shotcrete,48.5,m3,Civil,28.61,synthetic,True
HP-336,Lining Concrete,121.3,m3,Civil,71.56,synthetic,True
HP-336,Gates Steel,6.1,MT,Hydromechanical,3.6,synthetic,True
HP-336,Embedded Steel,5.1,MT,Civil,3.01,synthetic,True
HP-337,Concrete,2772.9,m3,Civil,1449.5,synthetic,True
HP-337,Cement,970.5,MT,Civil,507.32,synthetic,True
HP-337,Reinforcement Steel,138.9,MT,Civil,72.61,synthetic,True
HP-337,Structural Steel,43.7,MT,Civil,22.84,synthetic,True
HP-337,Penstock Steel,46.3,MT,Hydromechanical,24.2,synthetic,True
HP-337,Aggregate,2357.0,m3,Civil,1232.1,synthetic,True
HP-337,Sand,1247.8,m3,Civil,652.27,synthetic,True
HP-337,Excavation,27728.9,m3,Civil,14494.98,synthetic,True
HP-337,Rock Excavation,12478.0,m3,Civil,6522.74,synthetic,True
HP-337,Earth Excavation,15250.9,m3,Civil,7972.24,synthetic,True
HP-337,Grouting Cement,77.6,MT,Civil,40.56,synthetic,True
HP-337,Shotcrete,55.5,m3,Civil,29.01,synthetic,True
HP-337,Lining Concrete,138.6,m3,Civil,72.45,synthetic,True
HP-337,Gates Steel,6.9,MT,Hydromechanical,3.61,synthetic,True
HP-337,Embedded Steel,6.6,MT,Civil,3.45,synthetic,True
HP-338,Concrete,3093.7,m3,Civil,1603.78,synthetic,True
HP-338,Cement,1082.8,MT,Civil,561.33,synthetic,True
HP-338,Reinforcement Steel,154.9,MT,Civil,80.3,synthetic,True
HP-338,Structural Steel,38.5,MT,Civil,19.96,synthetic,True
HP-338,Penstock Steel,51.6,MT,Hydromechanical,26.75,synthetic,True
HP-338,Aggregate,2629.6,m3,Civil,1363.19,synthetic,True
HP-338,Sand,1392.2,m3,Civil,721.72,synthetic,True
HP-338,Excavation,30936.8,m3,Civil,16037.74,synthetic,True
HP-338,Rock Excavation,23202.6,m3,Civil,12028.3,synthetic,True
HP-338,Earth Excavation,7734.2,m3,Civil,4009.43,synthetic,True
HP-338,Grouting Cement,86.6,MT,Civil,44.89,synthetic,True
HP-338,Shotcrete,61.9,m3,Civil,32.09,synthetic,True
HP-338,Lining Concrete,154.7,m3,Civil,80.2,synthetic,True
HP-338,Gates Steel,7.7,MT,Hydromechanical,3.99,synthetic,True
HP-338,Embedded Steel,5.8,MT,Civil,3.01,synthetic,True
HP-339,Concrete,2322.5,m3,Civil,1672.07,synthetic,True
HP-339,Cement,812.9,MT,Civil,585.24,synthetic,True
HP-339,Reinforcement Steel,117.8,MT,Civil,84.81,synthetic,True
HP-339,Structural Steel,37.0,MT,Civil,26.64,synthetic,True
HP-339,Penstock Steel,39.3,MT,Hydromechanical,28.29,synthetic,True
HP-339,Aggregate,1974.1,m3,Civil,1421.24,synthetic,True
HP-339,Sand,1045.1,m3,Civil,752.41,synthetic,True
HP-339,Excavation,23225.2,m3,Civil,16720.81,synthetic,True
HP-339,Rock Excavation,10451.3,m3,Civil,7524.33,synthetic,True
HP-339,Earth Excavation,12773.9,m3,Civil,9196.47,synthetic,True
HP-339,Grouting Cement,65.0,MT,Civil,46.8,synthetic,True
HP-339,Shotcrete,46.5,m3,Civil,33.48,synthetic,True
HP-339,Lining Concrete,116.1,m3,Civil,83.59,synthetic,True
HP-339,Gates Steel,5.9,MT,Hydromechanical,4.25,synthetic,True
HP-339,Embedded Steel,5.5,MT,Civil,3.96,synthetic,True
HP-340,Concrete,722.0,m3,Civil,2498.27,synthetic,True
HP-340,Cement,252.7,MT,Civil,874.39,synthetic,True
HP-340,Reinforcement Steel,40.4,MT,Civil,139.79,synthetic,True
HP-340,Structural Steel,8.8,MT,Civil,30.45,synthetic,True
HP-340,Penstock Steel,13.5,MT,Hydromechanical,46.71,synthetic,True
HP-340,Aggregate,613.7,m3,Civil,2123.53,synthetic,True
HP-340,Sand,324.9,m3,Civil,1124.22,synthetic,True
HP-340,Excavation,7220.2,m3,Civil,24983.39,synthetic,True
HP-340,Rock Excavation,5415.1,m3,Civil,18737.37,synthetic,True
HP-340,Earth Excavation,1805.1,m3,Civil,6246.02,synthetic,True
HP-340,Grouting Cement,20.2,MT,Civil,69.9,synthetic,True
HP-340,Shotcrete,14.4,m3,Civil,49.83,synthetic,True
HP-340,Lining Concrete,36.1,m3,Civil,124.91,synthetic,True
HP-340,Gates Steel,2.0,MT,Hydromechanical,6.92,synthetic,True
HP-340,Embedded Steel,1.3,MT,Civil,4.5,synthetic,True
HP-341,Concrete,159.8,m3,Civil,2091.62,synthetic,True
HP-341,Cement,55.9,MT,Civil,731.68,synthetic,True
HP-341,Reinforcement Steel,12.1,MT,Civil,158.38,synthetic,True
HP-341,Structural Steel,3.7,MT,Civil,48.43,synthetic,True
HP-341,Penstock Steel,4.1,MT,Hydromechanical,53.66,synthetic,True
HP-341,Aggregate,135.8,m3,Civil,1777.49,synthetic,True
HP-341,Sand,71.9,m3,Civil,941.1,synthetic,True
HP-341,Excavation,2447.5,m3,Civil,32035.34,synthetic,True
HP-341,Rock Excavation,1101.4,m3,Civil,14416.23,synthetic,True
HP-341,Earth Excavation,1346.1,m3,Civil,17619.11,synthetic,True
HP-341,Grouting Cement,4.5,MT,Civil,58.9,synthetic,True
HP-341,Shotcrete,3.2,m3,Civil,41.88,synthetic,True
HP-341,Lining Concrete,8.0,m3,Civil,104.71,synthetic,True
HP-341,Gates Steel,0.6,MT,Hydromechanical,7.85,synthetic,True
HP-341,Embedded Steel,0.6,MT,Civil,7.85,synthetic,True
HP-342,Concrete,34.9,m3,Civil,2932.77,synthetic,True
HP-342,Cement,12.2,MT,Civil,1025.21,synthetic,True
HP-342,Reinforcement Steel,3.1,MT,Civil,260.5,synthetic,True
HP-342,Structural Steel,0.6,MT,Civil,50.42,synthetic,True
HP-342,Penstock Steel,1.4,MT,Hydromechanical,117.65,synthetic,True
HP-342,Aggregate,29.7,m3,Civil,2495.8,synthetic,True
HP-342,Sand,15.7,m3,Civil,1319.33,synthetic,True
HP-342,Excavation,718.5,m3,Civil,60378.15,synthetic,True
HP-342,Rock Excavation,323.3,m3,Civil,27168.07,synthetic,True
HP-342,Earth Excavation,395.2,m3,Civil,33210.08,synthetic,True
HP-342,Grouting Cement,1.0,MT,Civil,84.03,synthetic,True
HP-342,Shotcrete,0.7,m3,Civil,58.82,synthetic,True
HP-342,Lining Concrete,1.7,m3,Civil,142.86,synthetic,True
HP-342,Gates Steel,0.2,MT,Hydromechanical,16.81,synthetic,True
HP-342,Embedded Steel,0.1,MT,Civil,8.4,synthetic,True
HP-343,Concrete,164.0,m3,Civil,2160.74,synthetic,True
HP-343,Cement,57.4,MT,Civil,756.26,synthetic,True
HP-343,Reinforcement Steel,12.4,MT,Civil,163.37,synthetic,True
HP-343,Structural Steel,3.8,MT,Civil,50.07,synthetic,True
HP-343,Penstock Steel,4.2,MT,Hydromechanical,55.34,synthetic,True
HP-343,Aggregate,139.4,m3,Civil,1836.63,synthetic,True
HP-343,Sand,73.8,m3,Civil,972.33,synthetic,True
HP-343,Excavation,2513.4,m3,Civil,33114.62,synthetic,True
HP-343,Rock Excavation,1131.0,m3,Civil,14901.19,synthetic,True
HP-343,Earth Excavation,1382.4,m3,Civil,18213.44,synthetic,True
HP-343,Grouting Cement,4.6,MT,Civil,60.61,synthetic,True
HP-343,Shotcrete,3.3,m3,Civil,43.48,synthetic,True
HP-343,Lining Concrete,8.2,m3,Civil,108.04,synthetic,True
HP-343,Gates Steel,0.6,MT,Hydromechanical,7.91,synthetic,True
HP-343,Embedded Steel,0.6,MT,Civil,7.91,synthetic,True
HP-344,Concrete,130.1,m3,Civil,2212.59,synthetic,True
HP-344,Cement,45.5,MT,Civil,773.81,synthetic,True
HP-344,Reinforcement Steel,10.0,MT,Civil,170.07,synthetic,True
HP-344,Structural Steel,2.7,MT,Civil,45.92,synthetic,True
HP-344,Penstock Steel,3.5,MT,Hydromechanical,59.52,synthetic,True
HP-344,Aggregate,110.6,m3,Civil,1880.95,synthetic,True
HP-344,Sand,58.5,m3,Civil,994.9,synthetic,True
HP-344,Excavation,2043.7,m3,Civil,34756.8,synthetic,True
HP-344,Rock Excavation,1532.8,m3,Civil,26068.03,synthetic,True
HP-344,Earth Excavation,510.9,m3,Civil,8688.78,synthetic,True
HP-344,Grouting Cement,3.6,MT,Civil,61.22,synthetic,True
HP-344,Shotcrete,2.6,m3,Civil,44.22,synthetic,True
HP-344,Lining Concrete,6.5,m3,Civil,110.54,synthetic,True
HP-344,Gates Steel,0.5,MT,Hydromechanical,8.5,synthetic,True
HP-344,Embedded Steel,0.4,MT,Civil,6.8,synthetic,True
HP-345,Concrete,145.3,m3,Civil,1993.14,synthetic,True
HP-345,Cement,50.9,MT,Civil,698.22,synthetic,True
HP-345,Reinforcement Steel,11.0,MT,Civil,150.89,synthetic,True
HP-345,Structural Steel,3.2,MT,Civil,43.9,synthetic,True
HP-345,Penstock Steel,3.8,MT,Hydromechanical,52.13,synthetic,True
HP-345,Aggregate,123.5,m3,Civil,1694.1,synthetic,True
HP-345,Sand,65.4,m3,Civil,897.12,synthetic,True
HP-345,Excavation,2235.6,m3,Civil,30666.67,synthetic,True
HP-345,Rock Excavation,1676.7,m3,Civil,23000.0,synthetic,True
HP-345,Earth Excavation,558.9,m3,Civil,7666.67,synthetic,True
HP-345,Grouting Cement,4.1,MT,Civil,56.24,synthetic,True
HP-345,Shotcrete,2.9,m3,Civil,39.78,synthetic,True
HP-345,Lining Concrete,7.3,m3,Civil,100.14,synthetic,True
HP-345,Gates Steel,0.6,MT,Hydromechanical,8.23,synthetic,True
HP-345,Embedded Steel,0.5,MT,Civil,6.86,synthetic,True
HP-346,Concrete,150.2,m3,Civil,2071.72,synthetic,True
HP-346,Cement,52.6,MT,Civil,725.52,synthetic,True
HP-346,Reinforcement Steel,11.4,MT,Civil,157.24,synthetic,True
HP-346,Structural Steel,3.0,MT,Civil,41.38,synthetic,True
HP-346,Penstock Steel,3.9,MT,Hydromechanical,53.79,synthetic,True
HP-346,Aggregate,127.7,m3,Civil,1761.38,synthetic,True
HP-346,Sand,67.6,m3,Civil,932.41,synthetic,True
HP-346,Excavation,2312.1,m3,Civil,31891.03,synthetic,True
HP-346,Rock Excavation,1040.4,m3,Civil,14350.34,synthetic,True
HP-346,Earth Excavation,1271.7,m3,Civil,17540.69,synthetic,True
HP-346,Grouting Cement,4.2,MT,Civil,57.93,synthetic,True
HP-346,Shotcrete,3.0,m3,Civil,41.38,synthetic,True
HP-346,Lining Concrete,7.5,m3,Civil,103.45,synthetic,True
HP-346,Gates Steel,0.6,MT,Hydromechanical,8.28,synthetic,True
HP-346,Embedded Steel,0.4,MT,Civil,5.52,synthetic,True
HP-347,Concrete,87.0,m3,Civil,2101.45,synthetic,True
HP-347,Cement,30.4,MT,Civil,734.3,synthetic,True
HP-347,Reinforcement Steel,6.8,MT,Civil,164.25,synthetic,True
HP-347,Structural Steel,1.7,MT,Civil,41.06,synthetic,True
HP-347,Penstock Steel,2.5,MT,Hydromechanical,60.39,synthetic,True
HP-347,Aggregate,74.0,m3,Civil,1787.44,synthetic,True
HP-347,Sand,39.1,m3,Civil,944.44,synthetic,True
HP-347,Excavation,1425.6,m3,Civil,34434.78,synthetic,True
HP-347,Rock Excavation,641.5,m3,Civil,15495.17,synthetic,True
HP-347,Earth Excavation,784.1,m3,Civil,18939.61,synthetic,True
HP-347,Grouting Cement,2.4,MT,Civil,57.97,synthetic,True
HP-347,Shotcrete,1.7,m3,Civil,41.06,synthetic,True
HP-347,Lining Concrete,4.4,m3,Civil,106.28,synthetic,True
HP-347,Gates Steel,0.3,MT,Hydromechanical,7.25,synthetic,True
HP-347,Embedded Steel,0.3,MT,Civil,7.25,synthetic,True
HP-348,Concrete,46.2,m3,Civil,2686.05,synthetic,True
HP-348,Cement,16.2,MT,Civil,941.86,synthetic,True
HP-348,Reinforcement Steel,3.9,MT,Civil,226.74,synthetic,True
HP-348,Structural Steel,1.1,MT,Civil,63.95,synthetic,True
HP-348,Penstock Steel,1.6,MT,Hydromechanical,93.02,synthetic,True
HP-348,Aggregate,39.3,m3,Civil,2284.88,synthetic,True
HP-348,Sand,20.8,m3,Civil,1209.3,synthetic,True
HP-348,Excavation,880.2,m3,Civil,51174.42,synthetic,True
HP-348,Rock Excavation,396.1,m3,Civil,23029.07,synthetic,True
HP-348,Earth Excavation,484.1,m3,Civil,28145.35,synthetic,True
HP-348,Grouting Cement,1.3,MT,Civil,75.58,synthetic,True
HP-348,Shotcrete,0.9,m3,Civil,52.33,synthetic,True
HP-348,Lining Concrete,2.3,m3,Civil,133.72,synthetic,True
HP-348,Gates Steel,0.2,MT,Hydromechanical,11.63,synthetic,True
HP-348,Embedded Steel,0.2,MT,Civil,11.63,synthetic,True
HP-349,Concrete,137.8,m3,Civil,2035.45,synthetic,True
HP-349,Cement,48.2,MT,Civil,711.96,synthetic,True
HP-349,Reinforcement Steel,10.5,MT,Civil,155.1,synthetic,True
HP-349,Structural Steel,3.0,MT,Civil,44.31,synthetic,True
HP-349,Penstock Steel,3.6,MT,Hydromechanical,53.18,synthetic,True
HP-349,Aggregate,117.1,m3,Civil,1729.69,synthetic,True
HP-349,Sand,62.0,m3,Civil,915.81,synthetic,True
HP-349,Excavation,2134.0,m3,Civil,31521.42,synthetic,True
HP-349,Rock Excavation,1600.5,m3,Civil,23641.06,synthetic,True
HP-349,Earth Excavation,533.5,m3,Civil,7880.35,synthetic,True
HP-349,Grouting Cement,3.9,MT,Civil,57.61,synthetic,True
HP-349,Shotcrete,2.8,m3,Civil,41.36,synthetic,True
HP-349,Lining Concrete,6.9,m3,Civil,101.92,synthetic,True
HP-349,Gates Steel,0.5,MT,Hydromechanical,7.39,synthetic,True
HP-349,Embedded Steel,0.4,MT,Civil,5.91,synthetic,True
HP-350,Concrete,103.3,m3,Civil,2270.33,synthetic,True
HP-350,Cement,36.2,MT,Civil,795.6,synthetic,True
HP-350,Reinforcement Steel,8.1,MT,Civil,178.02,synthetic,True
HP-350,Structural Steel,1.6,MT,Civil,35.16,synthetic,True
HP-350,Penstock Steel,2.9,MT,Hydromechanical,63.74,synthetic,True
HP-350,Aggregate,87.8,m3,Civil,1929.67,synthetic,True
HP-350,Sand,46.5,m3,Civil,1021.98,synthetic,True
HP-350,Excavation,1671.7,m3,Civil,36740.66,synthetic,True
HP-350,Rock Excavation,1253.8,m3,Civil,27556.04,synthetic,True
HP-350,Earth Excavation,417.9,m3,Civil,9184.62,synthetic,True
HP-350,Grouting Cement,2.9,MT,Civil,63.74,synthetic,True
HP-350,Shotcrete,2.1,m3,Civil,46.15,synthetic,True
HP-350,Lining Concrete,5.2,m3,Civil,114.29,synthetic,True
HP-350,Gates Steel,0.4,MT,Hydromechanical,8.79,synthetic,True
HP-350,Embedded Steel,0.2,MT,Civil,4.4,synthetic,True
HP-351,Concrete,152.8,m3,Civil,1958.97,synthetic,True
HP-351,Cement,53.5,MT,Civil,685.9,synthetic,True
HP-351,Reinforcement Steel,11.6,MT,Civil,148.72,synthetic,True
HP-351,Structural Steel,2.6,MT,Civil,33.33,synthetic,True
HP-351,Penstock Steel,3.9,MT,Hydromechanical,50.0,synthetic,True
HP-351,Aggregate,129.9,m3,Civil,1665.38,synthetic,True
HP-351,Sand,68.8,m3,Civil,882.05,synthetic,True
HP-351,Excavation,2336.2,m3,Civil,29951.28,synthetic,True
HP-351,Rock Excavation,1752.1,m3,Civil,22462.82,synthetic,True
HP-351,Earth Excavation,584.1,m3,Civil,7488.46,synthetic,True
HP-351,Grouting Cement,4.3,MT,Civil,55.13,synthetic,True
HP-351,Shotcrete,3.1,m3,Civil,39.74,synthetic,True
HP-351,Lining Concrete,7.6,m3,Civil,97.44,synthetic,True
HP-351,Gates Steel,0.6,MT,Hydromechanical,7.69,synthetic,True
HP-351,Embedded Steel,0.4,MT,Civil,5.13,synthetic,True
HP-352,Concrete,91.2,m3,Civil,2091.74,synthetic,True
HP-352,Cement,31.9,MT,Civil,731.65,synthetic,True
HP-352,Reinforcement Steel,7.1,MT,Civil,162.84,synthetic,True
HP-352,Structural Steel,2.1,MT,Civil,48.17,synthetic,True
HP-352,Penstock Steel,2.6,MT,Hydromechanical,59.63,synthetic,True
HP-352,Aggregate,77.5,m3,Civil,1777.52,synthetic,True
HP-352,Sand,41.0,m3,Civil,940.37,synthetic,True
HP-352,Excavation,1483.7,m3,Civil,34029.82,synthetic,True
HP-352,Rock Excavation,1112.8,m3,Civil,25522.94,synthetic,True
HP-352,Earth Excavation,370.9,m3,Civil,8506.88,synthetic,True
HP-352,Grouting Cement,2.6,MT,Civil,59.63,synthetic,True
HP-352,Shotcrete,1.8,m3,Civil,41.28,synthetic,True
HP-352,Lining Concrete,4.6,m3,Civil,105.5,synthetic,True
HP-352,Gates Steel,0.4,MT,Hydromechanical,9.17,synthetic,True
HP-352,Embedded Steel,0.3,MT,Civil,6.88,synthetic,True
HP-353,Concrete,117.5,m3,Civil,2148.08,synthetic,True
HP-353,Cement,41.1,MT,Civil,751.37,synthetic,True
HP-353,Reinforcement Steel,9.1,MT,Civil,166.36,synthetic,True
HP-353,Structural Steel,3.1,MT,Civil,56.67,synthetic,True
HP-353,Penstock Steel,3.2,MT,Hydromechanical,58.5,synthetic,True
HP-353,Aggregate,99.9,m3,Civil,1826.33,synthetic,True
HP-353,Sand,52.9,m3,Civil,967.09,synthetic,True
HP-353,Excavation,1860.8,m3,Civil,34018.28,synthetic,True
HP-353,Rock Excavation,837.4,m3,Civil,15308.96,synthetic,True
HP-353,Earth Excavation,1023.4,m3,Civil,18709.32,synthetic,True
HP-353,Grouting Cement,3.3,MT,Civil,60.33,synthetic,True
HP-353,Shotcrete,2.4,m3,Civil,43.88,synthetic,True
HP-353,Lining Concrete,5.9,m3,Civil,107.86,synthetic,True
HP-353,Gates Steel,0.5,MT,Hydromechanical,9.14,synthetic,True
HP-353,Embedded Steel,0.5,MT,Civil,9.14,synthetic,True
HP-354,Concrete,63.5,m3,Civil,2414.45,synthetic,True
HP-354,Cement,22.2,MT,Civil,844.11,synthetic,True
HP-354,Reinforcement Steel,5.2,MT,Civil,197.72,synthetic,True
HP-354,Structural Steel,1.5,MT,Civil,57.03,synthetic,True
HP-354,Penstock Steel,2.0,MT,Hydromechanical,76.05,synthetic,True
HP-354,Aggregate,54.0,m3,Civil,2053.23,synthetic,True
HP-354,Sand,28.6,m3,Civil,1087.45,synthetic,True
HP-354,Excavation,1115.4,m3,Civil,42410.65,synthetic,True
HP-354,Rock Excavation,836.6,m3,Civil,31809.89,synthetic,True
HP-354,Earth Excavation,278.8,m3,Civil,10600.76,synthetic,True
HP-354,Grouting Cement,1.8,MT,Civil,68.44,synthetic,True
HP-354,Shotcrete,1.3,m3,Civil,49.43,synthetic,True
HP-354,Lining Concrete,3.2,m3,Civil,121.67,synthetic,True
HP-354,Gates Steel,0.3,MT,Hydromechanical,11.41,synthetic,True
HP-354,Embedded Steel,0.2,MT,Civil,7.6,synthetic,True
HP-355,Concrete,42.6,m3,Civil,2462.43,synthetic,True
HP-355,Cement,14.9,MT,Civil,861.27,synthetic,True
HP-355,Reinforcement Steel,3.6,MT,Civil,208.09,synthetic,True
HP-355,Structural Steel,0.9,MT,Civil,52.02,synthetic,True
HP-355,Penstock Steel,1.5,MT,Hydromechanical,86.71,synthetic,True
HP-355,Aggregate,36.2,m3,Civil,2092.49,synthetic,True
HP-355,Sand,19.2,m3,Civil,1109.83,synthetic,True
HP-355,Excavation,811.2,m3,Civil,46890.17,synthetic,True
HP-355,Rock Excavation,365.0,m3,Civil,21098.27,synthetic,True
HP-355,Earth Excavation,446.2,m3,Civil,25791.91,synthetic,True
HP-355,Grouting Cement,1.2,MT,Civil,69.36,synthetic,True
HP-355,Shotcrete,0.9,m3,Civil,52.02,synthetic,True
HP-355,Lining Concrete,2.1,m3,Civil,121.39,synthetic,True
HP-355,Gates Steel,0.2,MT,Hydromechanical,11.56,synthetic,True
HP-355,Embedded Steel,0.1,MT,Civil,5.78,synthetic,True
HP-356,Concrete,40.0,m3,Civil,2702.7,synthetic,True
HP-356,Cement,14.0,MT,Civil,945.95,synthetic,True
HP-356,Reinforcement Steel,3.5,MT,Civil,236.49,synthetic,True
HP-356,Structural Steel,1.1,MT,Civil,74.32,synthetic,True
HP-356,Penstock Steel,1.5,MT,Hydromechanical,101.35,synthetic,True
HP-356,Aggregate,34.0,m3,Civil,2297.3,synthetic,True
HP-356,Sand,18.0,m3,Civil,1216.22,synthetic,True
HP-356,Excavation,785.8,m3,Civil,53094.59,synthetic,True
HP-356,Rock Excavation,353.6,m3,Civil,23891.89,synthetic,True
HP-356,Earth Excavation,432.2,m3,Civil,29202.7,synthetic,True
HP-356,Grouting Cement,1.1,MT,Civil,74.32,synthetic,True
HP-356,Shotcrete,0.8,m3,Civil,54.05,synthetic,True
HP-356,Lining Concrete,2.0,m3,Civil,135.14,synthetic,True
HP-356,Gates Steel,0.2,MT,Hydromechanical,13.51,synthetic,True
HP-356,Embedded Steel,0.2,MT,Civil,13.51,synthetic,True
HP-357,Concrete,192.4,m3,Civil,1971.31,synthetic,True
HP-357,Cement,67.3,MT,Civil,689.55,synthetic,True
HP-357,Reinforcement Steel,14.4,MT,Civil,147.54,synthetic,True
HP-357,Structural Steel,4.0,MT,Civil,40.98,synthetic,True
HP-357,Penstock Steel,4.8,MT,Hydromechanical,49.18,synthetic,True
HP-357,Aggregate,163.5,m3,Civil,1675.2,synthetic,True
HP-357,Sand,86.6,m3,Civil,887.3,synthetic,True
HP-357,Excavation,2891.5,m3,Civil,29626.02,synthetic,True
HP-357,Rock Excavation,1301.2,m3,Civil,13331.97,synthetic,True
HP-357,Earth Excavation,1590.3,m3,Civil,16294.06,synthetic,True
HP-357,Grouting Cement,5.4,MT,Civil,55.33,synthetic,True
HP-357,Shotcrete,3.8,m3,Civil,38.93,synthetic,True
HP-357,Lining Concrete,9.6,m3,Civil,98.36,synthetic,True
HP-357,Gates Steel,0.7,MT,Hydromechanical,7.17,synthetic,True
HP-357,Embedded Steel,0.6,MT,Civil,6.15,synthetic,True
HP-358,Concrete,180.0,m3,Civil,1882.85,synthetic,True
